ID,Question,Confidence Question (AI),Confidence Question (Manual),Réponses Proposées,Confidence Réponses Proposées (AI),Confidence Réponses Proposées (Manual),Réponse Vraie,Confidence Réponse Vraie (AI),Confidence Réponse Vraie (Manual)
module_076144_pneomopathies_prepa_eiade_2020_def_2,"Quelle est la définition correcte de ""PAC chez le sujet VIH"" ?",7.0,,"urgence ++, investigations plus approfondies (LBA et | bronchopneumonie | plus fréquente (surtout à pneumocoque). Dépister le VIH lors | Processus d'activation des récepteurs périphériques",7.5,,"urgence ++, investigations plus approfondies (LBA et",7.5,
module_076144_pneomopathies_prepa_eiade_2020_def_1,"Quelle est la définition correcte de ""0 où 1 critère"" ?",7.0,,traitement ambulatoire adapte | hospitalisation nécessaire | hospitalisation urgente. | raitement ambulatoire adapte,8.0,,traitement ambulatoire adapte,7.5,
module_076144_pneomopathies_prepa_eiade_2020_def_2,"Quelle est la définition correcte de ""0 critère"" ?",7.0,,hospitalisation nécessaire | traitement ambulatoire adapte | hospitalisation urgente. | raitement ambulatoire adapte,8.0,,hospitalisation nécessaire,7.5,
module_076144_pneomopathies_prepa_eiade_2020_def_3,"Quelle est la définition correcte de ""3 critères et plus"" ?",7.0,,hospitalisation nécessaire | hospitalisation urgente. | traitement ambulatoire adapte | raitement ambulatoire adapte,8.0,,hospitalisation nécessaire,7.5,
module_076144_pneomopathies_prepa_eiade_2020_def_4,"Quelle est la définition correcte de ""3 où 4 critères"" ?",7.0,,hospitalisation nécessaire | raitement ambulatoire adapte | hospitalisation urgente. | traitement ambulatoire adapte,8.0,,hospitalisation nécessaire,7.5,
module_076144_pneomopathies_prepa_eiade_2020_prop_0,"Parmi les propositions suivantes, laquelle concerne cette substance ?",7.7,,"à l'examen, PAS de signe en foyer | début moins brutal | contexte épidémique fréquent | Syndrome pseudo-grippal",8.0,,"à l'examen, PAS de signe en foyer",7.5,
module_076144_pneomopathies_prepa_eiade_2020_prop_1,"Parmi les propositions suivantes, laquelle concerne cette substance ?",7.7,,"début moins brutal | Syndrome pseudo-grippal | à l'examen, PAS de signe en foyer | contexte épidémique fréquent",8.0,,début moins brutal,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""•par voie orale"" ?",7.0,,Processus d'activation des récepteurs périphériques | épilepsies rebelles aux autres médicaments et | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""●Le midazolam (HYPNOVEL)"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | BZD indiquée comme inducteur de la | Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques,8.0,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,●Activité antagoniste des récepteurs GABA. Pas d’effet propre aux doses utilisées. | ●Activité antagoniste des récepteurs GABA. Pas d’effet propre aux doses utilisées. | ●Activité antagoniste des récepteurs GABA. Pas d’effet propre aux doses utilisées. | Action directe sur les récepteurs NMDA du système nerveux central,7.5,,●Activité antagoniste des récepteurs GABA. Pas d’effet propre aux doses utilisées.,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_0,Quelle est la DCI (Dénomination Commune Internationale) de MOGADON ?,7.5,,Estazolam | Lormétazépam | Nitrazépam | Loprazolam,8.0,,Estazolam,7.0,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_1,Quelle est la DCI (Dénomination Commune Internationale) de NOCTAMIDE ?,7.5,,Loprazolam | Nitrazépam | Lormétazépam | Estazolam,8.0,,Loprazolam,7.0,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_2,Quelle est la DCI (Dénomination Commune Internationale) de HAVLANE ?,7.5,,Lormétazépam | Estazolam | Nitrazépam | Loprazolam,8.0,,Lormétazépam,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_5,Quelle est la DCI (Dénomination Commune Internationale) de STILNOX ?,7.5,,Nitrazépam | Loprazolam | Zolpidem | Lormétazépam,8.0,,Nitrazépam,7.0,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_0,Quelle est la DCI (Dénomination Commune Internationale) de VALIUM ?,7.5,,Bromazépam | Nordazépam | Loflazépate | Diazépam,6.0,,Bromazépam,7.0,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_2,Quelle est la DCI (Dénomination Commune Internationale) de NORDAZ ?,7.5,,Loflazépate | Bromazépam | Nordazépam | Diazépam,6.0,,Loflazépate,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_4,Quelle est la DCI (Dénomination Commune Internationale) de LYSANXIA ?,7.5,,Prazépam | Nordazépam | Diazépam | Bromazépam,6.0,,Prazépam,7.0,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_6,Quelle est la DCI (Dénomination Commune Internationale) de URBANYL ?,7.5,,Diazépam | Nordazépam | Bromazépam | Clobazam,6.0,,Diazépam,7.0,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_mol_7,Quelle est la DCI (Dénomination Commune Internationale) de XANAX ?,7.5,,Alprazolam | Diazépam | Bromazépam | Nordazépam,6.0,,Alprazolam,7.0,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_0,"Parmi les propositions suivantes, laquelle concerne ●Les BZD ont des propriétés pharmacologiques commu ?",7.7,,"anticonvulsivantes , | myorelaxantes | anxiolytiques, | hypnotiques,",8.0,,"anticonvulsivantes ,",7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_3,"Parmi les propositions suivantes, laquelle concerne ●Les BZD ont des propriétés pharmacologiques commu ?",7.7,,"anxiolytiques, | anticonvulsivantes , | myorelaxantes | hypnotiques,",8.0,,"anxiolytiques,",7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_0,"Parmi les propositions suivantes, laquelle concerne ● = favorisent l'endormissement et en général prol ?",7.7,,Lormétazépam (NOCTAMIDE) 10 h | Zopiclone (IMOVANE) 6 h | Nitrazépam (MOGADON) 25 h | Loprazolam (HAVLANE) 8 h,8.0,,Lormétazépam (NOCTAMIDE) 10 h,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_1,"Parmi les propositions suivantes, laquelle concerne ● = favorisent l'endormissement et en général prol ?",7.7,,Loprazolam (HAVLANE) 8 h | Estazolam (NUCTALON) 17 h | Zopiclone (IMOVANE) 6 h | Lormétazépam (NOCTAMIDE) 10 h,8.0,,Loprazolam (HAVLANE) 8 h,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_2,"Parmi les propositions suivantes, laquelle concerne ● = favorisent l'endormissement et en général prol ?",7.7,,Nitrazépam (MOGADON) 25 h | Loprazolam (HAVLANE) 8 h | Zopiclone (IMOVANE) 6 h | Lormétazépam (NOCTAMIDE) 10 h,8.0,,Nitrazépam (MOGADON) 25 h,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_0,"Parmi les propositions suivantes, laquelle concerne ●Les anxiolytiques doivent être considérés comme d ?",7.7,,Bromazépam (LEXOMIL) | Diazépam (VALIUM) | Clobazam (URBANYL) | Nordazépam (NORDAZ),8.0,,Bromazépam (LEXOMIL),7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_1,"Parmi les propositions suivantes, laquelle concerne ●Les anxiolytiques doivent être considérés comme d ?",7.7,,Nordazépam (NORDAZ) | Bromazépam (LEXOMIL) | Prazépam (LYSANXIA) | Clotiazépam (VÉRATRAN),8.0,,Nordazépam (NORDAZ),7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_2,"Parmi les propositions suivantes, laquelle concerne ●Les anxiolytiques doivent être considérés comme d ?",7.7,,Clobazam (URBANYL) | Diazépam (VALIUM) | Nordazépam (NORDAZ) | Alprazolam (XANAX),8.0,,Clobazam (URBANYL),7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_3,"Parmi les propositions suivantes, laquelle concerne ●Les anxiolytiques doivent être considérés comme d ?",7.7,,Clotiazépam (VÉRATRAN) | Loflazépate (VICTAN) | Diazépam (VALIUM) | Bromazépam (LEXOMIL),8.0,,Clotiazépam (VÉRATRAN),7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_4,"Parmi les propositions suivantes, laquelle concerne ●Les anxiolytiques doivent être considérés comme d ?",7.7,,Alprazolam (XANAX) | Loflazépate (VICTAN) | Prazépam (LYSANXIA) | Clotiazépam (VÉRATRAN),8.0,,Alprazolam (XANAX),7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_5,"Parmi les propositions suivantes, laquelle concerne ●Les anxiolytiques doivent être considérés comme d ?",7.7,,Oxazépam (SÉRESTA) | Alprazolam (XANAX) | Nordazépam (NORDAZ) | Clorazépate (TRANXENE),8.0,,Oxazépam (SÉRESTA),7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_6,"Parmi les propositions suivantes, laquelle concerne ●Les anxiolytiques doivent être considérés comme d ?",7.7,,Clorazépate (TRANXENE) | Clobazam (URBANYL) | Nordazépam (NORDAZ) | Oxazépam (SÉRESTA),8.0,,Clorazépate (TRANXENE),7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_0,"Parmi les propositions suivantes, laquelle concerne ●Bonne tolérance ?",7.7,,"Dépendance physique et psychique →syndrome de sevrage à l’arrêt (anxiété, | Somnolence, sensation ébrieuse, | Amnésie antérograde, | Difficultés de concentration, hypotonie",7.5,,"Dépendance physique et psychique →syndrome de sevrage à l’arrêt (anxiété,",7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_1,"Parmi les propositions suivantes, laquelle concerne ●Bonne tolérance ?",7.7,,"Difficultés de concentration, hypotonie | Somnolence, sensation ébrieuse, | Dépendance physique et psychique →syndrome de sevrage à l’arrêt (anxiété, | Confusion, irritabilité, agressivité, excitation",8.0,,"Difficultés de concentration, hypotonie",7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_2,"Parmi les propositions suivantes, laquelle concerne ●Bonne tolérance ?",7.7,,"Somnolence, sensation ébrieuse, | Confusion, irritabilité, agressivité, excitation | Difficultés de concentration, hypotonie | Amnésie antérograde,",8.0,,"Somnolence, sensation ébrieuse,",7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_4,"Parmi les propositions suivantes, laquelle concerne ●Bonne tolérance ?",7.7,,"Développement d’une tolérance | Difficultés de concentration, hypotonie | Amnésie antérograde, | Dépendance physique et psychique →syndrome de sevrage à l’arrêt (anxiété,",7.5,,Développement d’une tolérance,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_0,"Parmi les propositions suivantes, laquelle concerne ●Activité antagoniste des récepteurs GABA. Pas d’ ?",7.7,,En soins intensifs : | En situation d'urgence ou en transport médicalisé | En anesthésiologie : | le traitement des intoxications par benzodiazépines.,8.0,,En soins intensifs :,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_1,"Parmi les propositions suivantes, laquelle concerne ●Activité antagoniste des récepteurs GABA. Pas d’ ?",7.7,,En anesthésiologie : | le traitement des intoxications par benzodiazépines. | En soins intensifs : | En situation d'urgence ou en transport médicalisé,8.0,,En anesthésiologie :,7.5,
module_07_4_les_benzodiazepines_c_doudet_2025_ifcs_prop_2,"Parmi les propositions suivantes, laquelle concerne ●Activité antagoniste des récepteurs GABA. Pas d’ ?",7.7,,En situation d'urgence ou en transport médicalisé | le traitement des intoxications par benzodiazépines. | En soins intensifs : | En anesthésiologie :,8.0,,En situation d'urgence ou en transport médicalisé,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""5 LES CURARES DÉPOLARISANTS"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | SUXAMÉTHONIUM | Processus d'activation des récepteurs périphériques | plus de transmission neuromusculaire Rc ACH«Mime » ACH,7.5,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_1,"Quelle est la définition correcte de ""ioniques). On obtient ainsi une paralysie musculaire atone"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | plus de transmission neuromusculaire Rc ACH«Mime » ACH | Processus d'activation des récepteurs périphériques | SUXAMÉTHONIUM,7.5,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""pas de dépolarisation de la plaque motrice"" ?",7.0,,"Régulation de l'homéostasie cellulaire | relachement musculaire, le muscle reste décontracté | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques",8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""→Sugammadex"" ?",7.0,,Processus d'activation des récepteurs périphériques | décurarisant indiqué | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""●Interaction par déplacement"" ?",7.0,,Contraceptifs hormonaux | fixation du médicament sur le sugammadex | déplacement du rocuronium | Acide fucidique,8.0,,Contraceptifs hormonaux,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_1,"Quelle est la définition correcte de ""•Exemple"" ?",7.0,,Acide fucidique | déplacement du rocuronium | fixation du médicament sur le sugammadex | Contraceptifs hormonaux,8.0,,Acide fucidique,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_2,"Quelle est la définition correcte de ""●Interaction par fixation"" ?",7.0,,déplacement du rocuronium | fixation du médicament sur le sugammadex | Contraceptifs hormonaux | Acide fucidique,8.0,,déplacement du rocuronium,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_3,"Quelle est la définition correcte de ""•Exemple"" ?",7.0,,fixation du médicament sur le sugammadex | déplacement du rocuronium | Contraceptifs hormonaux | Acide fucidique,8.0,,fixation du médicament sur le sugammadex,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_def_4,"Quelle est la définition correcte de ""•Exemples"" ?",7.0,,"Verapamil , Ondansetron , RanitidineDECURARISATION | Acide fucidique | déplacement du rocuronium | fixation du médicament sur le sugammadex",7.5,,"Verapamil , Ondansetron , RanitidineDECURARISATION",7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_ci_0,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,Pré-anesthésie : protection des manifestations vagales (bradycardie à l'induction). | Traitement symptomatique des manifestations douloureuses aiguës liées aux troubles | Dans l'infarctus : prévention et traitement des blocs auriculoventriculaires et des bradycardies | Bloc auriculoventriculaire ou atrioventriculaire,8.0,,Pré-anesthésie : protection des manifestations vagales (bradycardie à l'induction).,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_ci_2,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,Bloc auriculoventriculaire ou atrioventriculaire | Pré-anesthésie : protection des manifestations vagales (bradycardie à l'induction). | Dans l'infarctus : prévention et traitement des blocs auriculoventriculaires et des bradycardies | Traitement symptomatique des manifestations douloureuses aiguës liées aux troubles,8.0,,Bloc auriculoventriculaire ou atrioventriculaire,7.5,
module_08_5_les_curares_c_doudet_2025_ifcs_ci_3,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,Dans l'infarctus : prévention et traitement des blocs auriculoventriculaires et des bradycardies | Pré-anesthésie : protection des manifestations vagales (bradycardie à l'induction). | Traitement symptomatique des manifestations douloureuses aiguës liées aux troubles | Bloc auriculoventriculaire ou atrioventriculaire,8.0,,Dans l'infarctus : prévention et traitement des blocs auriculoventriculaires et des bradycardies,7.5,
